"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","button_pressed","key_press","rt_audio","designation","responded_to_audio","N","TYPE","TOTALHIT","TOTALFA","CURRENT_HIT","CURRENT_FA","STATUS","HIT","FA","expt_trajectory"
"html-button-response","40","140775","0.0-1.0-1.0-2.0","3959","<p>You may take a short break if you wish.</p><p>Click the button below when you are ready to continue.</p>","0","","","n-back-run-summary","","1","","","","","","+1","8","0",""
"html-button-response","41","143111","0.0-1.0-1.1-0.1","2334","<p>You will now complete a <strong>2-back.</strong></p><p>Remember, this means that you should press SPACEBAR every time the sound you hear matches the one presented <strong>2</strong> position(s) previously.</p>","0","","","","","","","","","","","","","",""
"audio-keyboard-response","42","145614","0.0-1.0-1.1-1.31-0.31","null","letters/2.wav","","null","null","n-back-trial","0","2","FIRSTS","0","0","0","0","","","",""
"audio-keyboard-response","43","148125","0.0-1.0-1.1-1.32-0.32","null","letters/8.wav","","null","null","n-back-trial","0","2","FIRSTS","0","0","0","0","","","",""
"audio-keyboard-response","44","150645","0.0-1.0-1.1-1.33-0.33","720","letters/2.wav","","32","720","n-back-trial","1","2","T","1","0","1","0","","","",""
"audio-keyboard-response","45","153155","0.0-1.0-1.1-1.34-0.34","2051","letters/8.wav","","32","2051","n-back-trial","1","2","T","2","0","1","0","","","",""
"audio-keyboard-response","46","155675","0.0-1.0-1.1-1.35-0.35","null","letters/8.wav","","null","null","n-back-trial","0","2","NT","2","0","0","0","","","",""
"audio-keyboard-response","47","158185","0.0-1.0-1.1-1.36-0.36","null","letters/5.wav","","null","null","n-back-trial","0","2","NT","2","0","0","0","","","",""
"audio-keyboard-response","48","160695","0.0-1.0-1.1-1.37-0.37","null","letters/3.wav","","null","null","n-back-trial","0","2","NT","2","0","0","0","","","",""
"audio-keyboard-response","49","163215","0.0-1.0-1.1-1.38-0.38","709","letters/5.wav","","32","709","n-back-trial","1","2","T","3","0","1","0","","","",""
"audio-keyboard-response","50","165735","0.0-1.0-1.1-1.39-0.39","null","letters/4.wav","","null","null","n-back-trial","0","2","NT","3","0","0","0","","","",""
"audio-keyboard-response","51","168246","0.0-1.0-1.1-1.40-0.40","null","letters/6.wav","","null","null","n-back-trial","0","2","NT","3","0","0","0","","","",""
"audio-keyboard-response","52","170765","0.0-1.0-1.1-1.41-0.41","null","letters/2.wav","","null","null","n-back-trial","0","2","NT","3","0","0","0","","","",""
"audio-keyboard-response","53","173281","0.0-1.0-1.1-1.42-0.42","null","letters/6.wav","","null","null","n-back-trial","0","2","T","3","0","0","0","","","",""
"audio-keyboard-response","54","175786","0.0-1.0-1.1-1.43-0.43","null","letters/8.wav","","null","null","n-back-trial","0","2","NT","3","0","0","0","","","",""
"audio-keyboard-response","55","178296","0.0-1.0-1.1-1.44-0.44","null","letters/6.wav","","null","null","n-back-trial","0","2","T","3","0","0","0","","","",""
"audio-keyboard-response","56","180816","0.0-1.0-1.1-1.45-0.45","null","letters/3.wav","","null","null","n-back-trial","0","2","NT","3","0","0","0","","","",""
"audio-keyboard-response","57","183321","0.0-1.0-1.1-1.46-0.46","null","letters/3.wav","","null","null","n-back-trial","0","2","NT","3","0","0","0","","","",""
"audio-keyboard-response","58","185837","0.0-1.0-1.1-1.47-0.47","null","letters/1.wav","","null","null","n-back-trial","0","2","NT","3","0","0","0","","","",""
"audio-keyboard-response","59","188347","0.0-1.0-1.1-1.48-0.48","null","letters/4.wav","","null","null","n-back-trial","0","2","NT","3","0","0","0","","","",""
"audio-keyboard-response","60","190867","0.0-1.0-1.1-1.49-0.49","null","letters/3.wav","","null","null","n-back-trial","0","2","NT","3","0","0","0","","","",""
"audio-keyboard-response","61","193374","0.0-1.0-1.1-1.50-0.50","null","letters/5.wav","","null","null","n-back-trial","0","2","NT","3","0","0","0","","","",""
"audio-keyboard-response","62","195882","0.0-1.0-1.1-1.51-0.51","null","letters/3.wav","","null","null","n-back-trial","0","2","T","3","0","0","0","","","",""
"audio-keyboard-response","63","198392","0.0-1.0-1.1-1.52-0.52","null","letters/3.wav","","null","null","n-back-trial","0","2","NT","3","0","0","0","","","",""
"audio-keyboard-response","64","200907","0.0-1.0-1.1-1.53-0.53","1208","letters/3.wav","","32","1208","n-back-trial","1","2","T","4","0","1","0","","","",""
"audio-keyboard-response","65","203418","0.0-1.0-1.1-1.54-0.54","null","letters/5.wav","","null","null","n-back-trial","0","2","NT","4","0","0","0","","","",""
"audio-keyboard-response","66","205938","0.0-1.0-1.1-1.55-0.55","1629","letters/3.wav","","32","1629","n-back-trial","1","2","T","5","0","1","0","","","",""
"audio-keyboard-response","67","208458","0.0-1.0-1.1-1.56-0.56","null","letters/2.wav","","null","null","n-back-trial","0","2","NT","5","0","0","0","","","",""
"audio-keyboard-response","68","210978","0.0-1.0-1.1-1.57-0.57","1029","letters/3.wav","","32","1029","n-back-trial","1","2","T","6","0","1","0","","","",""
"audio-keyboard-response","69","213493","0.0-1.0-1.1-1.58-0.58","null","letters/8.wav","","null","null","n-back-trial","0","2","NT","6","0","0","0","","","",""
"audio-keyboard-response","70","216009","0.0-1.0-1.1-1.59-0.59","null","letters/4.wav","","null","null","n-back-trial","0","2","NT","6","0","0","0","","","",""
"audio-keyboard-response","71","218528","0.0-1.0-1.1-1.60-0.60","1061","letters/8.wav","","32","1061","n-back-trial","1","2","T","7","0","1","0","","","",""
"audio-keyboard-response","72","221049","0.0-1.0-1.1-1.61-0.61","null","letters/6.wav","","null","null","n-back-trial","0","2","NT","7","0","0","0","","","",""
"audio-keyboard-response","73","223569","0.0-1.0-1.1-1.62-0.62","null","letters/1.wav","","null","null","n-back-trial","0","2","NT","7","0","0","0","","","",""
"html-button-response","74","226119","0.0-1.0-1.1-2.1","2548","<p>You may take a short break if you wish.</p><p>Click the button below when you are ready to continue.</p>","0","","","n-back-run-summary","","2","","","","","","+1","7","0",""
"html-button-response","75","227814","0.0-1.0-1.2-0.2","1693","<p>You will now complete a <strong>3-back.</strong></p><p>Remember, this means that you should press SPACEBAR every time the sound you hear matches the one presented <strong>3</strong> position(s) previously.</p>","0","","","","","","","","","","","","","",""
"audio-keyboard-response","76","230329","0.0-1.0-1.2-1.63-0.63","null","letters/8.wav","","null","null","n-back-trial","0","3","FIRSTS","0","0","0","0","","","",""
"audio-keyboard-response","77","232839","0.0-1.0-1.2-1.64-0.64","null","letters/4.wav","","null","null","n-back-trial","0","3","FIRSTS","0","0","0","0","","","",""
"audio-keyboard-response","78","235359","0.0-1.0-1.2-1.65-0.65","1179","letters/8.wav","","32","1179","n-back-trial","1","3","FIRSTS","0","1","0","1","","","",""
"audio-keyboard-response","79","237870","0.0-1.0-1.2-1.66-0.66","null","letters/8.wav","","null","null","n-back-trial","0","3","T","0","1","0","0","","","",""
"audio-keyboard-response","80","240379","0.0-1.0-1.2-1.67-0.67","120","letters/4.wav","","32","120","n-back-trial","1","3","T","1","1","1","0","","","",""
"audio-keyboard-response","81","242900","0.0-1.0-1.2-1.68-0.68","309","letters/7.wav","","32","309","n-back-trial","1","3","NT","1","2","0","1","","","",""
"audio-keyboard-response","82","245410","0.0-1.0-1.2-1.69-0.69","null","letters/4.wav","","null","null","n-back-trial","0","3","NT","1","2","0","0","","","",""
"audio-keyboard-response","83","247920","0.0-1.0-1.2-1.70-0.70","null","letters/1.wav","","null","null","n-back-trial","0","3","NT","1","2","0","0","","","",""
"audio-keyboard-response","84","250430","0.0-1.0-1.2-1.71-0.71","null","letters/2.wav","","null","null","n-back-trial","0","3","NT","1","2","0","0","","","",""
"audio-keyboard-response","85","252940","0.0-1.0-1.2-1.72-0.72","null","letters/5.wav","","null","null","n-back-trial","0","3","NT","1","2","0","0","","","",""
"audio-keyboard-response","86","255456","0.0-1.0-1.2-1.73-0.73","null","letters/8.wav","","null","null","n-back-trial","0","3","NT","1","2","0","0","","","",""
"audio-keyboard-response","87","257971","0.0-1.0-1.2-1.74-0.74","null","letters/2.wav","","null","null","n-back-trial","0","3","T","1","2","0","0","","","",""
"audio-keyboard-response","88","260491","0.0-1.0-1.2-1.75-0.75","2261","letters/8.wav","","32","2261","n-back-trial","1","3","NT","1","3","0","1","","","",""
"audio-keyboard-response","89","262996","0.0-1.0-1.2-1.76-0.76","null","letters/8.wav","","null","null","n-back-trial","0","3","T","1","3","0","0","","","",""
"audio-keyboard-response","90","265506","0.0-1.0-1.2-1.77-0.77","null","letters/4.wav","","null","null","n-back-trial","0","3","NT","1","3","0","0","","","",""
"audio-keyboard-response","91","268017","0.0-1.0-1.2-1.78-0.78","null","letters/1.wav","","null","null","n-back-trial","0","3","NT","1","3","0","0","","","",""
"audio-keyboard-response","92","270531","0.0-1.0-1.2-1.79-0.79","null","letters/8.wav","","null","null","n-back-trial","0","3","T","1","3","0","0","","","",""
"audio-keyboard-response","93","273042","0.0-1.0-1.2-1.80-0.80","null","letters/3.wav","","null","null","n-back-trial","0","3","NT","1","3","0","0","","","",""
"audio-keyboard-response","94","275557","0.0-1.0-1.2-1.81-0.81","null","letters/1.wav","","null","null","n-back-trial","0","3","T","1","3","0","0","","","",""
"audio-keyboard-response","95","278062","0.0-1.0-1.2-1.82-0.82","928","letters/4.wav","","32","928","n-back-trial","1","3","NT","1","4","0","1","","","",""
"audio-keyboard-response","96","280572","0.0-1.0-1.2-1.83-0.83","null","letters/5.wav","","null","null","n-back-trial","0","3","NT","1","4","0","0","","","",""
"audio-keyboard-response","97","283077","0.0-1.0-1.2-1.84-0.84","null","letters/3.wav","","null","null","n-back-trial","0","3","NT","1","4","0","0","","","",""
"audio-keyboard-response","98","285592","0.0-1.0-1.2-1.85-0.85","null","letters/4.wav","","null","null","n-back-trial","0","3","T","1","4","0","0","","","",""
"audio-keyboard-response","99","288107","0.0-1.0-1.2-1.86-0.86","1560","letters/5.wav","","32","1560","n-back-trial","1","3","T","2","4","1","0","","","",""
"audio-keyboard-response","100","290612","0.0-1.0-1.2-1.87-0.87","null","letters/2.wav","","null","null","n-back-trial","0","3","NT","2","4","0","0","","","",""
"audio-keyboard-response","101","293118","0.0-1.0-1.2-1.88-0.88","2381","letters/3.wav","","32","2381","n-back-trial","1","3","NT","2","5","0","1","","","",""
"audio-keyboard-response","102","295633","0.0-1.0-1.2-1.89-0.89","null","letters/5.wav","","null","null","n-back-trial","0","3","T","2","5","0","0","","","",""
"audio-keyboard-response","103","298143","0.0-1.0-1.2-1.90-0.90","1720","letters/5.wav","","32","1720","n-back-trial","1","3","NT","2","6","0","1","","","",""
"audio-keyboard-response","104","300663","0.0-1.0-1.2-1.91-0.91","null","letters/6.wav","","null","null","n-back-trial","0","3","NT","2","6","0","0","","","",""
"audio-keyboard-response","105","303183","0.0-1.0-1.2-1.92-0.92","null","letters/3.wav","","null","null","n-back-trial","0","3","NT","2","6","0","0","","","",""
"audio-keyboard-response","106","305703","0.0-1.0-1.2-1.93-0.93","null","letters/6.wav","","null","null","n-back-trial","0","3","NT","2","6","0","0","","","",""
"audio-keyboard-response","107","308223","0.0-1.0-1.2-1.94-0.94","null","letters/7.wav","","null","null","n-back-trial","0","3","NT","2","6","0","0","","","",""
"audio-keyboard-response","108","310744","0.0-1.0-1.2-1.95-0.95","1091","letters/3.wav","","32","1091","n-back-trial","1","3","T","3","6","1","0","","","",""
"html-button-response","109","313686","0.0-1.0-1.2-2.2","2941","<p>You may take a short break if you wish.</p><p>Click the button below when you are ready to continue.</p>","0","","","n-back-run-summary","","3","","","","","","-1","3","6",""
"html-button-response","110","321662","0.0-1.0-1.3-0.3","7974","<p>You will now complete a <strong>2-back.</strong></p><p>Remember, this means that you should press SPACEBAR every time the sound you hear matches the one presented <strong>2</strong> position(s) previously.</p>","0","","","","","","","","","","","","","",""
"audio-keyboard-response","111","324174","0.0-1.0-1.3-1.96-0.96","null","letters/2.wav","","null","null","n-back-trial","0","2","FIRSTS","0","0","0","0","","","",""
"audio-keyboard-response","112","326684","0.0-1.0-1.3-1.97-0.97","null","letters/8.wav","","null","null","n-back-trial","0","2","FIRSTS","0","0","0","0","","","",""
"audio-keyboard-response","113","329204","0.0-1.0-1.3-1.98-0.98","null","letters/4.wav","","null","null","n-back-trial","0","2","NT","0","0","0","0","","","",""
"audio-keyboard-response","114","331724","0.0-1.0-1.3-1.99-0.99","null","letters/4.wav","","null","null","n-back-trial","0","2","NT","0","0","0","0","","","",""
"audio-keyboard-response","115","334235","0.0-1.0-1.3-1.100-0.100","null","letters/6.wav","","null","null","n-back-trial","0","2","NT","0","0","0","0","","","",""
"audio-keyboard-response","116","336745","0.0-1.0-1.3-1.101-0.101","null","letters/3.wav","","null","null","n-back-trial","0","2","NT","0","0","0","0","","","",""
"audio-keyboard-response","117","339255","0.0-1.0-1.3-1.102-0.102","null","letters/8.wav","","null","null","n-back-trial","0","2","NT","0","0","0","0","","","",""
"audio-keyboard-response","118","341775","0.0-1.0-1.3-1.103-0.103","1024","letters/3.wav","","32","1024","n-back-trial","1","2","T","1","0","1","0","","","",""
"audio-keyboard-response","119","344285","0.0-1.0-1.3-1.104-0.104","1312","letters/8.wav","","32","1312","n-back-trial","1","2","T","2","0","1","0","","","",""
"audio-keyboard-response","120","346790","0.0-1.0-1.3-1.105-0.105","1101","letters/3.wav","","32","1101","n-back-trial","1","2","T","3","0","1","0","","","",""
"audio-keyboard-response","121","349296","0.0-1.0-1.3-1.106-0.106","1179","letters/2.wav","","32","1179","n-back-trial","1","2","NT","3","1","0","1","","","",""
"audio-keyboard-response","122","351806","0.0-1.0-1.3-1.107-0.107","1192","letters/3.wav","","32","1192","n-back-trial","1","2","T","4","1","1","0","","","",""
"audio-keyboard-response","123","354321","0.0-1.0-1.3-1.108-0.108","null","letters/2.wav","","null","null","n-back-trial","0","2","T","4","1","0","0","","","",""
"audio-keyboard-response","124","356826","0.0-1.0-1.3-1.109-0.109","null","letters/2.wav","","null","null","n-back-trial","0","2","NT","4","1","0","0","","","",""
"audio-keyboard-response","125","359346","0.0-1.0-1.3-1.110-0.110","1491","letters/4.wav","","32","1491","n-back-trial","1","2","NT","4","2","0","1","","","",""
"audio-keyboard-response","126","361856","0.0-1.0-1.3-1.111-0.111","1131","letters/2.wav","","32","1131","n-back-trial","1","2","T","5","2","1","0","","","",""
"audio-keyboard-response","127","364377","0.0-1.0-1.3-1.112-0.112","981","letters/4.wav","","32","981","n-back-trial","1","2","T","6","2","1","0","","","",""
"audio-keyboard-response","128","366897","0.0-1.0-1.3-1.113-0.113","null","letters/7.wav","","null","null","n-back-trial","0","2","NT","6","2","0","0","","","",""
"audio-keyboard-response","129","369417","0.0-1.0-1.3-1.114-0.114","null","letters/2.wav","","null","null","n-back-trial","0","2","NT","6","2","0","0","","","",""
"audio-keyboard-response","130","371927","0.0-1.0-1.3-1.115-0.115","800","letters/7.wav","","32","800","n-back-trial","1","2","T","7","2","1","0","","","",""
"audio-keyboard-response","131","374437","0.0-1.0-1.3-1.116-0.116","null","letters/1.wav","","null","null","n-back-trial","0","2","NT","7","2","0","0","","","",""
"audio-keyboard-response","132","376957","0.0-1.0-1.3-1.117-0.117","1091","letters/7.wav","","32","1091","n-back-trial","1","2","T","8","2","1","0","","","",""
"audio-keyboard-response","133","379477","0.0-1.0-1.3-1.118-0.118","null","letters/6.wav","","null","null","n-back-trial","0","2","NT","8","2","0","0","","","",""
"audio-keyboard-response","134","381997","0.0-1.0-1.3-1.119-0.119","909","letters/1.wav","","32","909","n-back-trial","1","2","NT","8","3","0","1","","","",""
"audio-keyboard-response","135","384507","0.0-1.0-1.3-1.120-0.120","null","letters/1.wav","","null","null","n-back-trial","0","2","NT","8","3","0","0","","","",""
"audio-keyboard-response","136","387028","0.0-1.0-1.3-1.121-0.121","651","letters/7.wav","","32","651","n-back-trial","1","2","NT","8","4","0","1","","","",""
"audio-keyboard-response","137","389548","0.0-1.0-1.3-1.122-0.122","null","letters/4.wav","","null","null","n-back-trial","0","2","NT","8","4","0","0","","","",""
"audio-keyboard-response","138","392068","0.0-1.0-1.3-1.123-0.123","null","letters/2.wav","","null","null","n-back-trial","0","2","NT","8","4","0","0","","","",""
"audio-keyboard-response","139","394578","0.0-1.0-1.3-1.124-0.124","null","letters/7.wav","","null","null","n-back-trial","0","2","NT","8","4","0","0","","","",""
"audio-keyboard-response","140","397088","0.0-1.0-1.3-1.125-0.125","null","letters/2.wav","","null","null","n-back-trial","0","2","T","8","4","0","0","","","",""
"audio-keyboard-response","141","399599","0.0-1.0-1.3-1.126-0.126","null","letters/8.wav","","null","null","n-back-trial","0","2","NT","8","4","0","0","","","",""
"audio-keyboard-response","142","402106","0.0-1.0-1.3-1.127-0.127","null","letters/1.wav","","null","null","n-back-trial","0","2","NT","8","4","0","0","","","",""
"html-button-response","143","404350","0.0-1.0-1.3-2.3","2243","<p>You may take a short break if you wish.</p><p>Click the button below when you are ready to continue.</p>","0","","","n-back-run-summary","","2","","","","","","0","8","4",""
"html-button-response","144","411598","0.0-1.0-1.4-0.4","7247","<p>You will now complete a <strong>2-back.</strong></p><p>Remember, this means that you should press SPACEBAR every time the sound you hear matches the one presented <strong>2</strong> position(s) previously.</p>","0","","","","","","","","","","","","","",""
"audio-keyboard-response","145","414119","0.0-1.0-1.4-1.128-0.128","null","letters/4.wav","","null","null","n-back-trial","0","2","FIRSTS","0","0","0","0","","","",""
"audio-keyboard-response","146","416630","0.0-1.0-1.4-1.129-0.129","null","letters/1.wav","","null","null","n-back-trial","0","2","FIRSTS","0","0","0","0","","","",""
"audio-keyboard-response","147","419149","0.0-1.0-1.4-1.130-0.130","2299","letters/4.wav","","32","2299","n-back-trial","1","2","T","1","0","1","0","","","",""
"audio-keyboard-response","148","421670","0.0-1.0-1.4-1.131-0.131","null","letters/3.wav","","null","null","n-back-trial","0","2","NT","1","0","0","0","","","",""
"audio-keyboard-response","149","424190","0.0-1.0-1.4-1.132-0.132","1069","letters/4.wav","","32","1069","n-back-trial","1","2","T","2","0","1","0","","","",""
"audio-keyboard-response","150","426710","0.0-1.0-1.4-1.133-0.133","1059","letters/3.wav","","32","1059","n-back-trial","1","2","T","3","0","1","0","","","",""
"audio-keyboard-response","151","429220","0.0-1.0-1.4-1.134-0.134","null","letters/2.wav","","null","null","n-back-trial","0","2","NT","3","0","0","0","","","",""
"audio-keyboard-response","152","431730","0.0-1.0-1.4-1.135-0.135","null","letters/5.wav","","null","null","n-back-trial","0","2","NT","3","0","0","0","","","",""
"audio-keyboard-response","153","434250","0.0-1.0-1.4-1.136-0.136","null","letters/6.wav","","null","null","n-back-trial","0","2","NT","3","0","0","0","","","",""
"audio-keyboard-response","154","436770","0.0-1.0-1.4-1.137-0.137","null","letters/5.wav","","null","null","n-back-trial","0","2","T","3","0","0","0","","","",""
"audio-keyboard-response","155","439291","0.0-1.0-1.4-1.138-0.138","null","letters/5.wav","","null","null","n-back-trial","0","2","NT","3","0","0","0","","","",""
"audio-keyboard-response","156","441801","0.0-1.0-1.4-1.139-0.139","880","letters/5.wav","","32","880","n-back-trial","1","2","T","4","0","1","0","","","",""
"audio-keyboard-response","157","444311","0.0-1.0-1.4-1.140-0.140","null","letters/8.wav","","null","null","n-back-trial","0","2","NT","4","0","0","0","","","",""
"audio-keyboard-response","158","446831","0.0-1.0-1.4-1.141-0.141","null","letters/5.wav","","null","null","n-back-trial","0","2","T","4","0","0","0","","","",""
"audio-keyboard-response","159","449351","0.0-1.0-1.4-1.142-0.142","120","letters/4.wav","","32","120","n-back-trial","1","2","NT","4","1","0","1","","","",""
"audio-keyboard-response","160","451871","0.0-1.0-1.4-1.143-0.143","997","letters/8.wav","","32","997","n-back-trial","1","2","NT","4","2","0","1","","","",""
"audio-keyboard-response","161","454381","0.0-1.0-1.4-1.144-0.144","null","letters/1.wav","","null","null","n-back-trial","0","2","NT","4","2","0","0","","","",""
"audio-keyboard-response","162","456901","0.0-1.0-1.4-1.145-0.145","null","letters/8.wav","","null","null","n-back-trial","0","2","T","4","2","0","0","","","",""
"audio-keyboard-response","163","459422","0.0-1.0-1.4-1.146-0.146","1000","letters/1.wav","","32","1000","n-back-trial","1","2","T","5","2","1","0","","","",""
"audio-keyboard-response","164","461942","0.0-1.0-1.4-1.147-0.147","null","letters/2.wav","","null","null","n-back-trial","0","2","NT","5","2","0","0","","","",""
"audio-keyboard-response","165","464452","0.0-1.0-1.4-1.148-0.148","null","letters/5.wav","","null","null","n-back-trial","0","2","NT","5","2","0","0","","","",""
"audio-keyboard-response","166","466972","0.0-1.0-1.4-1.149-0.149","null","letters/2.wav","","null","null","n-back-trial","0","2","T","5","2","0","0","","","",""
"audio-keyboard-response","167","469482","0.0-1.0-1.4-1.150-0.150","null","letters/6.wav","","null","null","n-back-trial","0","2","NT","5","2","0","0","","","",""
"audio-keyboard-response","168","472002","0.0-1.0-1.4-1.151-0.151","2448","letters/1.wav","","32","2448","n-back-trial","1","2","NT","5","3","0","1","","","",""
"audio-keyboard-response","169","474512","0.0-1.0-1.4-1.152-0.152","1149","letters/6.wav","","32","1149","n-back-trial","1","2","T","6","3","1","0","","","",""
"audio-keyboard-response","170","477032","0.0-1.0-1.4-1.153-0.153","null","letters/4.wav","","null","null","n-back-trial","0","2","NT","6","3","0","0","","","",""
"audio-keyboard-response","171","479543","0.0-1.0-1.4-1.154-0.154","1131","letters/2.wav","","32","1131","n-back-trial","1","2","NT","6","4","0","1","","","",""
"audio-keyboard-response","172","482063","0.0-1.0-1.4-1.155-0.155","null","letters/7.wav","","null","null","n-back-trial","0","2","NT","6","4","0","0","","","",""
"audio-keyboard-response","173","484573","0.0-1.0-1.4-1.156-0.156","null","letters/5.wav","","null","null","n-back-trial","0","2","NT","6","4","0","0","","","",""
"audio-keyboard-response","174","487093","0.0-1.0-1.4-1.157-0.157","null","letters/4.wav","","null","null","n-back-trial","0","2","NT","6","4","0","0","","","",""
"audio-keyboard-response","175","489613","0.0-1.0-1.4-1.158-0.158","null","letters/3.wav","","null","null","n-back-trial","0","2","NT","6","4","0","0","","","",""
"audio-keyboard-response","176","492123","0.0-1.0-1.4-1.159-0.159","null","letters/1.wav","","null","null","n-back-trial","0","2","NT","6","4","0","0","","","",""
"html-button-response","177","499382","0.0-1.0-1.4-2.4","7258","<p>You may take a short break if you wish.</p><p>Click the button below when you are ready to continue.</p>","0","","","n-back-run-summary","","2","","","","","","0","6","4",""
"html-button-response","178","512190","0.0-1.0-1.5-0.5","12807","<p>You will now complete a <strong>2-back.</strong></p><p>Remember, this means that you should press SPACEBAR every time the sound you hear matches the one presented <strong>2</strong> position(s) previously.</p>","0","","","","","","","","","","","","","",""
"audio-keyboard-response","179","514710","0.0-1.0-1.5-1.160-0.160","null","letters/2.wav","","null","null","n-back-trial","0","2","FIRSTS","0","0","0","0","","","",""
"audio-keyboard-response","180","517225","0.0-1.0-1.5-1.161-0.161","null","letters/2.wav","","null","null","n-back-trial","0","2","FIRSTS","0","0","0","0","","","",""
"audio-keyboard-response","181","519745","0.0-1.0-1.5-1.162-0.162","781","letters/2.wav","","32","781","n-back-trial","1","2","T","1","0","1","0","","","",""
"audio-keyboard-response","182","522255","0.0-1.0-1.5-1.163-0.163","null","letters/8.wav","","null","null","n-back-trial","0","2","NT","1","0","0","0","","","",""
"audio-keyboard-response","183","524775","0.0-1.0-1.5-1.164-0.164","null","letters/1.wav","","null","null","n-back-trial","0","2","NT","1","0","0","0","","","",""
"audio-keyboard-response","184","527285","0.0-1.0-1.5-1.165-0.165","null","letters/3.wav","","null","null","n-back-trial","0","2","NT","1","0","0","0","","","",""
"audio-keyboard-response","185","529796","0.0-1.0-1.5-1.166-0.166","null","letters/6.wav","","null","null","n-back-trial","0","2","NT","1","0","0","0","","","",""
"audio-keyboard-response","186","532301","0.0-1.0-1.5-1.167-0.167","1411","letters/3.wav","","32","1411","n-back-trial","1","2","T","2","0","1","0","","","",""
"audio-keyboard-response","187","534816","0.0-1.0-1.5-1.168-0.168","null","letters/3.wav","","null","null","n-back-trial","0","2","NT","2","0","0","0","","","",""
"audio-keyboard-response","188","537326","0.0-1.0-1.5-1.169-0.169","null","letters/4.wav","","null","null","n-back-trial","0","2","NT","2","0","0","0","","","",""
"audio-keyboard-response","189","539831","0.0-1.0-1.5-1.170-0.170","null","letters/1.wav","","null","null","n-back-trial","0","2","NT","2","0","0","0","","","",""
"audio-keyboard-response","190","542336","0.0-1.0-1.5-1.171-0.171","null","letters/2.wav","","null","null","n-back-trial","0","2","NT","2","0","0","0","","","",""
"audio-keyboard-response","191","544846","0.0-1.0-1.5-1.172-0.172","null","letters/5.wav","","null","null","n-back-trial","0","2","NT","2","0","0","0","","","",""
"audio-keyboard-response","192","547356","0.0-1.0-1.5-1.173-0.173","null","letters/7.wav","","null","null","n-back-trial","0","2","NT","2","0","0","0","","","",""
"audio-keyboard-response","193","549876","0.0-1.0-1.5-1.174-0.174","null","letters/7.wav","","null","null","n-back-trial","0","2","NT","2","0","0","0","","","",""
"audio-keyboard-response","194","552387","0.0-1.0-1.5-1.175-0.175","1061","letters/7.wav","","32","1061","n-back-trial","1","2","T","3","0","1","0","","","",""
"audio-keyboard-response","195","554896","0.0-1.0-1.5-1.176-0.176","null","letters/6.wav","","null","null","n-back-trial","0","2","NT","3","0","0","0","","","",""
"audio-keyboard-response","196","557417","0.0-1.0-1.5-1.177-0.177","1019","letters/7.wav","","32","1019","n-back-trial","1","2","T","4","0","1","0","","","",""
"audio-keyboard-response","197","559937","0.0-1.0-1.5-1.178-0.178","1440","letters/6.wav","","32","1440","n-back-trial","1","2","T","5","0","1","0","","","",""
"audio-keyboard-response","198","562457","0.0-1.0-1.5-1.179-0.179","null","letters/6.wav","","null","null","n-back-trial","0","2","NT","5","0","0","0","","","",""
"audio-keyboard-response","199","564972","0.0-1.0-1.5-1.180-0.180","null","letters/3.wav","","null","null","n-back-trial","0","2","NT","5","0","0","0","","","",""
"audio-keyboard-response","200","567487","0.0-1.0-1.5-1.181-0.181","2419","letters/6.wav","","32","2419","n-back-trial","1","2","T","6","0","1","0","","","",""
"audio-keyboard-response","201","570007","0.0-1.0-1.5-1.182-0.182","null","letters/5.wav","","null","null","n-back-trial","0","2","NT","6","0","0","0","","","",""
"audio-keyboard-response","202","572528","0.0-1.0-1.5-1.183-0.183","null","letters/1.wav","","null","null","n-back-trial","0","2","NT","6","0","0","0","","","",""
"audio-keyboard-response","203","575038","0.0-1.0-1.5-1.184-0.184","1549","letters/6.wav","","32","1549","n-back-trial","1","2","NT","6","1","0","1","","","",""
"audio-keyboard-response","204","577548","0.0-1.0-1.5-1.185-0.185","null","letters/7.wav","","null","null","n-back-trial","0","2","NT","6","1","0","0","","","",""
"audio-keyboard-response","205","580068","0.0-1.0-1.5-1.186-0.186","1672","letters/6.wav","","32","1672","n-back-trial","1","2","T","7","1","1","0","","","",""
"audio-keyboard-response","206","582583","0.0-1.0-1.5-1.187-0.187","null","letters/3.wav","","null","null","n-back-trial","0","2","NT","7","1","0","0","","","",""
"audio-keyboard-response","207","585098","0.0-1.0-1.5-1.188-0.188","2211","letters/6.wav","","32","2211","n-back-trial","1","2","T","8","1","1","0","","","",""
"audio-keyboard-response","208","587604","0.0-1.0-1.5-1.189-0.189","null","letters/3.wav","","null","null","n-back-trial","0","2","T","8","1","0","0","","","",""
"audio-keyboard-response","209","590119","0.0-1.0-1.5-1.190-0.190","669","letters/6.wav","","32","669","n-back-trial","1","2","T","9","1","1","0","","","",""
"audio-keyboard-response","210","592629","0.0-1.0-1.5-1.191-0.191","null","letters/8.wav","","null","null","n-back-trial","0","2","NT","9","1","0","0","","","",""
"html-button-response","211","596150","0.0-1.0-1.5-2.5","3520","<p>You may take a short break if you wish.</p><p>Click the button below when you are ready to continue.</p>","0","","","n-back-run-summary","","2","","","","","","+1","9","1",""
